PatType,Severity,datetime,arrivals,departures,occupancy,day_of_week,dow_name,bin_of_day,bin_of_week
OTH,1,1996-01-11 08:00:00,3.000000,2.000000,0.900000,3,Thursday,8,80
OTH,1,1996-01-11 09:00:00,1.000000,0.000000,3.283333,3,Thursday,9,81
OTH,1,1996-01-11 10:00:00,0.000000,3.000000,1.666667,3,Thursday,10,82
OTH,1,1996-01-11 11:00:00,1.000000,1.000000,0.633333,3,Thursday,11,83
OTH,1,1996-01-11 12:00:00,0.000000,0.000000,1.000000,3,Thursday,12,84
OTH,1,1996-01-11 13:00:00,0.000000,1.000000,0.000000,3,Thursday,13,85
OTH,1,1996-01-11 14:00:00,0.000000,0.000000,0.000000,3,Thursday,14,86
OTH,1,1996-01-11 15:00:00,0.000000,0.000000,0.000000,3,Thursday,15,87
OTH,1,1996-01-11 16:00:00,0.000000,0.000000,0.000000,3,Thursday,16,88
OTH,1,1996-01-11 17:00:00,0.000000,0.000000,0.000000,3,Thursday,17,89
OTH,1,1996-01-11 18:00:00,0.000000,0.000000,0.000000,3,Thursday,18,90
OTH,1,1996-01-11 19:00:00,0.000000,0.000000,0.000000,3,Thursday,19,91
OTH,1,1996-01-11 20:00:00,0.000000,0.000000,0.000000,3,Thursday,20,92
OTH,1,1996-01-11 21:00:00,0.000000,0.000000,0.000000,3,Thursday,21,93
OTH,1,1996-01-11 22:00:00,0.000000,0.000000,0.000000,3,Thursday,22,94
OTH,1,1996-01-11 23:00:00,0.000000,0.000000,0.000000,3,Thursday,23,95
OTH,1,1996-01-12 00:00:00,0.000000,0.000000,0.000000,4,Friday,0,96
OTH,1,1996-01-12 01:00:00,0.000000,0.000000,0.000000,4,Friday,1,97
OTH,1,1996-01-12 02:00:00,0.000000,0.000000,0.000000,4,Friday,2,98
OTH,1,1996-01-12 03:00:00,0.000000,0.000000,0.000000,4,Friday,3,99
OTH,1,1996-01-12 04:00:00,0.000000,0.000000,0.000000,4,Friday,4,100
OTH,1,1996-01-12 05:00:00,0.000000,0.000000,0.000000,4,Friday,5,101
OTH,1,1996-01-12 06:00:00,1.000000,0.000000,0.350000,4,Friday,6,102
OTH,1,1996-01-12 07:00:00,1.000000,0.000000,1.900000,4,Friday,7,103
OTH,1,1996-01-12 08:00:00,1.000000,1.000000,2.100000,4,Friday,8,104
OTH,1,1996-01-12 09:00:00,0.000000,2.000000,0.250000,4,Friday,9,105
OTH,1,1996-01-12 10:00:00,0.000000,0.000000,0.000000,4,Friday,10,106
OTH,1,1996-01-12 11:00:00,2.000000,0.000000,0.733333,4,Friday,11,107
OTH,1,1996-01-12 12:00:00,0.000000,1.000000,1.833333,4,Friday,12,108
OTH,1,1996-01-12 13:00:00,0.000000,1.000000,0.500000,4,Friday,13,109
OTH,1,1996-01-12 14:00:00,0.000000,0.000000,0.000000,4,Friday,14,110
OTH,1,1996-01-12 15:00:00,0.000000,0.000000,0.000000,4,Friday,15,111
OTH,1,1996-01-12 16:00:00,0.000000,0.000000,0.000000,4,Friday,16,112
OTH,1,1996-01-12 17:00:00,0.000000,0.000000,0.000000,4,Friday,17,113
OTH,1,1996-01-12 18:00:00,0.000000,0.000000,0.000000,4,Friday,18,114
OTH,1,1996-01-12 19:00:00,0.000000,0.000000,0.000000,4,Friday,19,115
OTH,1,1996-01-12 20:00:00,0.000000,0.000000,0.000000,4,Friday,20,116
OTH,1,1996-01-12 21:00:00,0.000000,0.000000,0.000000,4,Friday,21,117
OTH,1,1996-01-12 22:00:00,0.000000,0.000000,0.000000,4,Friday,22,118
OTH,1,1996-01-12 23:00:00,0.000000,0.000000,0.000000,4,Friday,23,119
OTH,1,1996-01-13 00:00:00,0.000000,0.000000,0.000000,5,Saturday,0,120
OTH,1,1996-01-13 01:00:00,0.000000,0.000000,0.000000,5,Saturday,1,121
OTH,1,1996-01-13 02:00:00,0.000000,0.000000,0.000000,5,Saturday,2,122
OTH,1,1996-01-13 03:00:00,0.000000,0.000000,0.000000,5,Saturday,3,123
OTH,1,1996-01-13 04:00:00,0.000000,0.000000,0.000000,5,Saturday,4,124
OTH,1,1996-01-13 05:00:00,0.000000,0.000000,0.000000,5,Saturday,5,125
OTH,1,1996-01-13 06:00:00,0.000000,0.000000,0.000000,5,Saturday,6,126
OTH,1,1996-01-13 07:00:00,0.000000,0.000000,0.000000,5,Saturday,7,127
OTH,1,1996-01-13 08:00:00,0.000000,0.000000,0.000000,5,Saturday,8,128
OTH,1,1996-01-13 09:00:00,0.000000,0.000000,0.000000,5,Saturday,9,129
OTH,1,1996-01-13 10:00:00,0.000000,0.000000,0.000000,5,Saturday,10,130
OTH,1,1996-01-13 11:00:00,0.000000,0.000000,0.000000,5,Saturday,11,131
OTH,1,1996-01-13 12:00:00,0.000000,0.000000,0.000000,5,Saturday,12,132
OTH,1,1996-01-13 13:00:00,0.000000,0.000000,0.000000,5,Saturday,13,133
OTH,1,1996-01-13 14:00:00,0.000000,0.000000,0.000000,5,Saturday,14,134
OTH,1,1996-01-13 15:00:00,0.000000,0.000000,0.000000,5,Saturday,15,135
OTH,1,1996-01-13 16:00:00,0.000000,0.000000,0.000000,5,Saturday,16,136
OTH,1,1996-01-13 17:00:00,0.000000,0.000000,0.000000,5,Saturday,17,137
OTH,1,1996-01-13 18:00:00,0.000000,0.000000,0.000000,5,Saturday,18,138
OTH,1,1996-01-13 19:00:00,0.000000,0.000000,0.000000,5,Saturday,19,139
OTH,1,1996-01-13 20:00:00,0.000000,0.000000,0.000000,5,Saturday,20,140
OTH,1,1996-01-13 21:00:00,0.000000,0.000000,0.000000,5,Saturday,21,141
OTH,1,1996-01-13 22:00:00,0.000000,0.000000,0.000000,5,Saturday,22,142
OTH,1,1996-01-13 23:00:00,0.000000,0.000000,0.000000,5,Saturday,23,143
OTH,1,1996-01-14 00:00:00,0.000000,0.000000,0.000000,6,Sunday,0,144
OTH,1,1996-01-14 01:00:00,0.000000,0.000000,0.000000,6,Sunday,1,145
OTH,1,1996-01-14 02:00:00,0.000000,0.000000,0.000000,6,Sunday,2,146
OTH,1,1996-01-14 03:00:00,0.000000,0.000000,0.000000,6,Sunday,3,147
OTH,1,1996-01-14 04:00:00,0.000000,0.000000,0.000000,6,Sunday,4,148
OTH,1,1996-01-14 05:00:00,0.000000,0.000000,0.000000,6,Sunday,5,149
OTH,1,1996-01-14 06:00:00,0.000000,0.000000,0.000000,6,Sunday,6,150
OTH,1,1996-01-14 07:00:00,0.000000,0.000000,0.000000,6,Sunday,7,151
OTH,1,1996-01-14 08:00:00,0.000000,0.000000,0.000000,6,Sunday,8,152
OTH,1,1996-01-14 09:00:00,0.000000,0.000000,0.000000,6,Sunday,9,153
OTH,1,1996-01-14 10:00:00,0.000000,0.000000,0.000000,6,Sunday,10,154
OTH,1,1996-01-14 11:00:00,0.000000,0.000000,0.000000,6,Sunday,11,155
OTH,1,1996-01-14 12:00:00,0.000000,0.000000,0.000000,6,Sunday,12,156
OTH,1,1996-01-14 13:00:00,0.000000,0.000000,0.000000,6,Sunday,13,157
OTH,1,1996-01-14 14:00:00,0.000000,0.000000,0.000000,6,Sunday,14,158
OTH,1,1996-01-14 15:00:00,0.000000,0.000000,0.000000,6,Sunday,15,159
OTH,1,1996-01-14 16:00:00,0.000000,0.000000,0.000000,6,Sunday,16,160
OTH,1,1996-01-14 17:00:00,0.000000,0.000000,0.000000,6,Sunday,17,161
OTH,1,1996-01-14 18:00:00,0.000000,0.000000,0.000000,6,Sunday,18,162
OTH,1,1996-01-14 19:00:00,0.000000,0.000000,0.000000,6,Sunday,19,163
OTH,1,1996-01-14 20:00:00,0.000000,0.000000,0.000000,6,Sunday,20,164
OTH,1,1996-01-14 21:00:00,0.000000,0.000000,0.000000,6,Sunday,21,165
OTH,1,1996-01-14 22:00:00,0.000000,0.000000,0.000000,6,Sunday,22,166
OTH,1,1996-01-14 23:00:00,0.000000,0.000000,0.000000,6,Sunday,23,167
OTH,1,1996-01-15 00:00:00,0.000000,0.000000,0.000000,0,Monday,0,0
OTH,1,1996-01-15 01:00:00,0.000000,0.000000,0.000000,0,Monday,1,1
OTH,1,1996-01-15 02:00:00,0.000000,0.000000,0.000000,0,Monday,2,2
OTH,1,1996-01-15 03:00:00,0.000000,0.000000,0.000000,0,Monday,3,3
OTH,1,1996-01-15 04:00:00,0.000000,0.000000,0.000000,0,Monday,4,4
OTH,1,1996-01-15 05:00:00,0.000000,0.000000,0.000000,0,Monday,5,5
OTH,1,1996-01-15 06:00:00,3.000000,0.000000,0.750000,0,Monday,6,6
OTH,1,1996-01-15 07:00:00,1.000000,0.000000,3.183333,0,Monday,7,7
OTH,1,1996-01-15 08:00:00,3.000000,3.000000,2.616667,0,Monday,8,8
OTH,1,1996-01-15 09:00:00,1.000000,2.000000,4.316667,0,Monday,9,9
OTH,1,1996-01-15 10:00:00,0.000000,1.000000,2.333333,0,Monday,10,10
OTH,1,1996-01-15 11:00:00,1.000000,2.000000,1.366667,0,Monday,11,11
OTH,1,1996-01-15 12:00:00,1.000000,0.000000,1.750000,0,Monday,12,12
OTH,1,1996-01-15 13:00:00,0.000000,2.000000,0.833333,0,Monday,13,13
OTH,1,1996-01-15 14:00:00,0.000000,0.000000,0.000000,0,Monday,14,14
OTH,1,1996-01-15 15:00:00,1.000000,0.000000,0.950000,0,Monday,15,15
OTH,1,1996-01-15 16:00:00,0.000000,1.000000,0.416667,0,Monday,16,16
OTH,1,1996-01-15 17:00:00,0.000000,0.000000,0.000000,0,Monday,17,17
OTH,1,1996-01-15 18:00:00,0.000000,0.000000,0.000000,0,Monday,18,18
OTH,1,1996-01-15 19:00:00,0.000000,0.000000,0.000000,0,Monday,19,19
OTH,1,1996-01-15 20:00:00,0.000000,0.000000,0.000000,0,Monday,20,20
OTH,1,1996-01-15 21:00:00,0.000000,0.000000,0.000000,0,Monday,21,21
OTH,1,1996-01-15 22:00:00,0.000000,0.000000,0.000000,0,Monday,22,22
OTH,1,1996-01-15 23:00:00,0.000000,0.000000,0.000000,0,Monday,23,23
OTH,1,1996-01-16 00:00:00,0.000000,0.000000,0.000000,1,Tuesday,0,24
OTH,1,1996-01-16 01:00:00,0.000000,0.000000,0.000000,1,Tuesday,1,25
OTH,1,1996-01-16 02:00:00,0.000000,0.000000,0.000000,1,Tuesday,2,26
OTH,1,1996-01-16 03:00:00,0.000000,0.000000,0.000000,1,Tuesday,3,27
OTH,1,1996-01-16 04:00:00,0.000000,0.000000,0.000000,1,Tuesday,4,28
OTH,1,1996-01-16 05:00:00,0.000000,0.000000,0.000000,1,Tuesday,5,29
OTH,1,1996-01-16 06:00:00,0.000000,0.000000,0.000000,1,Tuesday,6,30
OTH,1,1996-01-16 07:00:00,2.000000,0.000000,0.850000,1,Tuesday,7,31
OTH,1,1996-01-16 08:00:00,0.000000,0.000000,2.000000,1,Tuesday,8,32
OTH,1,1996-01-16 09:00:00,2.000000,2.000000,1.466667,1,Tuesday,9,33
OTH,1,1996-01-16 10:00:00,2.000000,1.000000,2.850000,1,Tuesday,10,34
OTH,1,1996-01-16 11:00:00,0.000000,2.000000,1.750000,1,Tuesday,11,35
OTH,1,1996-01-16 12:00:00,2.000000,1.000000,1.983333,1,Tuesday,12,36
OTH,1,1996-01-16 13:00:00,0.000000,2.000000,0.583333,1,Tuesday,13,37
OTH,1,1996-01-16 14:00:00,1.000000,0.000000,0.350000,1,Tuesday,14,38
OTH,1,1996-01-16 15:00:00,0.000000,0.000000,1.000000,1,Tuesday,15,39
OTH,1,1996-01-16 16:00:00,0.000000,1.000000,0.083333,1,Tuesday,16,40
OTH,1,1996-01-16 17:00:00,0.000000,0.000000,0.000000,1,Tuesday,17,41
OTH,1,1996-01-16 18:00:00,0.000000,0.000000,0.000000,1,Tuesday,18,42
OTH,1,1996-01-16 19:00:00,0.000000,0.000000,0.000000,1,Tuesday,19,43
OTH,1,1996-01-16 20:00:00,0.000000,0.000000,0.000000,1,Tuesday,20,44
OTH,1,1996-01-16 21:00:00,0.000000,0.000000,0.000000,1,Tuesday,21,45
OTH,1,1996-01-16 22:00:00,0.000000,0.000000,0.000000,1,Tuesday,22,46
OTH,1,1996-01-16 23:00:00,0.000000,0.000000,0.000000,1,Tuesday,23,47
OTH,1,1996-01-17 00:00:00,0.000000,0.000000,0.000000,2,Wednesday,0,48
OTH,1,1996-01-17 01:00:00,0.000000,0.000000,0.000000,2,Wednesday,1,49
OTH,1,1996-01-17 02:00:00,0.000000,0.000000,0.000000,2,Wednesday,2,50
OTH,1,1996-01-17 03:00:00,0.000000,0.000000,0.000000,2,Wednesday,3,51
OTH,1,1996-01-17 04:00:00,0.000000,0.000000,0.000000,2,Wednesday,4,52
OTH,1,1996-01-17 05:00:00,0.000000,0.000000,0.000000,2,Wednesday,5,53
OTH,1,1996-01-17 06:00:00,2.000000,0.000000,0.616667,2,Wednesday,6,54
OTH,1,1996-01-17 07:00:00,0.000000,1.000000,1.500000,2,Wednesday,7,55
OTH,1,1996-01-17 08:00:00,2.000000,1.000000,2.150000,2,Wednesday,8,56
OTH,1,1996-01-17 09:00:00,1.000000,1.000000,1.583333,2,Wednesday,9,57
OTH,1,1996-01-17 10:00:00,1.000000,1.000000,1.016667,2,Wednesday,10,58
OTH,1,1996-01-17 11:00:00,0.000000,1.000000,1.000000,2,Wednesday,11,59
OTH,1,1996-01-17 12:00:00,0.000000,0.000000,1.000000,2,Wednesday,12,60
OTH,1,1996-01-17 13:00:00,0.000000,1.000000,0.000000,2,Wednesday,13,61
OTH,1,1996-01-17 14:00:00,0.000000,0.000000,0.000000,2,Wednesday,14,62
OTH,1,1996-01-17 15:00:00,0.000000,0.000000,0.000000,2,Wednesday,15,63
OTH,1,1996-01-17 16:00:00,0.000000,0.000000,0.000000,2,Wednesday,16,64
OTH,1,1996-01-17 17:00:00,0.000000,0.000000,0.000000,2,Wednesday,17,65
OTH,1,1996-01-17 18:00:00,0.000000,0.000000,0.000000,2,Wednesday,18,66
OTH,1,1996-01-17 19:00:00,0.000000,0.000000,0.000000,2,Wednesday,19,67
OTH,1,1996-01-17 20:00:00,0.000000,0.000000,0.000000,2,Wednesday,20,68
OTH,1,1996-01-17 21:00:00,0.000000,0.000000,0.000000,2,Wednesday,21,69
OTH,1,1996-01-17 22:00:00,0.000000,0.000000,0.000000,2,Wednesday,22,70
OTH,1,1996-01-17 23:00:00,0.000000,0.000000,0.000000,2,Wednesday,23,71
OTH,1,1996-01-18 00:00:00,0.000000,0.000000,0.000000,3,Thursday,0,72
OTH,1,1996-01-18 01:00:00,0.000000,0.000000,0.000000,3,Thursday,1,73
OTH,1,1996-01-18 02:00:00,0.000000,0.000000,0.000000,3,Thursday,2,74
OTH,1,1996-01-18 03:00:00,0.000000,0.000000,0.000000,3,Thursday,3,75
OTH,1,1996-01-18 04:00:00,0.000000,0.000000,0.000000,3,Thursday,4,76
OTH,1,1996-01-18 05:00:00,0.000000,0.000000,0.000000,3,Thursday,5,77
OTH,1,1996-01-18 06:00:00,3.000000,0.000000,1.100000,3,Thursday,6,78
OTH,1,1996-01-18 07:00:00,1.000000,2.000000,3.233333,3,Thursday,7,79
OTH,1,1996-01-18 08:00:00,2.000000,2.000000,1.333333,3,Thursday,8,80
OTH,1,1996-01-18 09:00:00,0.000000,1.000000,1.416667,3,Thursday,9,81
OTH,1,1996-01-18 10:00:00,3.000000,1.000000,1.533333,3,Thursday,10,82
OTH,1,1996-01-18 11:00:00,0.000000,1.000000,2.333333,3,Thursday,11,83
OTH,1,1996-01-18 12:00:00,2.000000,1.000000,2.666667,3,Thursday,12,84
OTH,1,1996-01-18 13:00:00,0.000000,2.000000,1.916667,3,Thursday,13,85
OTH,1,1996-01-18 14:00:00,1.000000,1.000000,0.566667,3,Thursday,14,86
OTH,1,1996-01-18 15:00:00,0.000000,1.000000,0.583333,3,Thursday,15,87
OTH,1,1996-01-18 16:00:00,0.000000,0.000000,0.000000,3,Thursday,16,88
OTH,1,1996-01-18 17:00:00,0.000000,0.000000,0.000000,3,Thursday,17,89
OTH,1,1996-01-18 18:00:00,0.000000,0.000000,0.000000,3,Thursday,18,90
OTH,1,1996-01-18 19:00:00,0.000000,0.000000,0.000000,3,Thursday,19,91
OTH,1,1996-01-18 20:00:00,0.000000,0.000000,0.000000,3,Thursday,20,92
OTH,1,1996-01-18 21:00:00,0.000000,0.000000,0.000000,3,Thursday,21,93
OTH,1,1996-01-18 22:00:00,0.000000,0.000000,0.000000,3,Thursday,22,94
OTH,1,1996-01-18 23:00:00,0.000000,0.000000,0.000000,3,Thursday,23,95
OTH,1,1996-01-19 00:00:00,0.000000,0.000000,0.000000,4,Friday,0,96
OTH,1,1996-01-19 01:00:00,0.000000,0.000000,0.000000,4,Friday,1,97
OTH,1,1996-01-19 02:00:00,0.000000,0.000000,0.000000,4,Friday,2,98
OTH,1,1996-01-19 03:00:00,0.000000,0.000000,0.000000,4,Friday,3,99
OTH,1,1996-01-19 04:00:00,0.000000,0.000000,0.000000,4,Friday,4,100
OTH,1,1996-01-19 05:00:00,0.000000,0.000000,0.000000,4,Friday,5,101
OTH,1,1996-01-19 06:00:00,1.000000,0.000000,0.333333,4,Friday,6,102
OTH,1,1996-01-19 07:00:00,1.000000,0.000000,1.900000,4,Friday,7,103
OTH,1,1996-01-19 08:00:00,1.000000,2.000000,1.016667,4,Friday,8,104
OTH,1,1996-01-19 09:00:00,0.000000,0.000000,1.000000,4,Friday,9,105
OTH,1,1996-01-19 10:00:00,2.000000,1.000000,1.066667,4,Friday,10,106
OTH,1,1996-01-19 11:00:00,0.000000,1.000000,1.583333,4,Friday,11,107
OTH,1,1996-01-19 12:00:00,1.000000,1.000000,0.683333,4,Friday,12,108
OTH,1,1996-01-19 13:00:00,1.000000,1.000000,0.600000,4,Friday,13,109
OTH,1,1996-01-19 14:00:00,0.000000,0.000000,1.000000,4,Friday,14,110
OTH,1,1996-01-19 15:00:00,0.000000,1.000000,0.000000,4,Friday,15,111
OTH,1,1996-01-19 16:00:00,0.000000,0.000000,0.000000,4,Friday,16,112
OTH,1,1996-01-19 17:00:00,0.000000,0.000000,0.000000,4,Friday,17,113
OTH,1,1996-01-19 18:00:00,0.000000,0.000000,0.000000,4,Friday,18,114
OTH,1,1996-01-19 19:00:00,0.000000,0.000000,0.000000,4,Friday,19,115
OTH,1,1996-01-19 20:00:00,0.000000,0.000000,0.000000,4,Friday,20,116
OTH,1,1996-01-19 21:00:00,0.000000,0.000000,0.000000,4,Friday,21,117
OTH,1,1996-01-19 22:00:00,0.000000,0.000000,0.000000,4,Friday,22,118
OTH,1,1996-01-19 23:00:00,0.000000,0.000000,0.000000,4,Friday,23,119
OTH,1,1996-01-20 00:00:00,0.000000,0.000000,0.000000,5,Saturday,0,120
OTH,1,1996-01-20 01:00:00,0.000000,0.000000,0.000000,5,Saturday,1,121
OTH,1,1996-01-20 02:00:00,0.000000,0.000000,0.000000,5,Saturday,2,122
OTH,1,1996-01-20 03:00:00,0.000000,0.000000,0.000000,5,Saturday,3,123
OTH,1,1996-01-20 04:00:00,0.000000,0.000000,0.000000,5,Saturday,4,124
OTH,1,1996-01-20 05:00:00,0.000000,0.000000,0.000000,5,Saturday,5,125
OTH,1,1996-01-20 06:00:00,0.000000,0.000000,0.000000,5,Saturday,6,126
OTH,1,1996-01-20 07:00:00,0.000000,0.000000,0.000000,5,Saturday,7,127
OTH,1,1996-01-20 08:00:00,0.000000,0.000000,0.000000,5,Saturday,8,128
OTH,1,1996-01-20 09:00:00,0.000000,0.000000,0.000000,5,Saturday,9,129
OTH,1,1996-01-20 10:00:00,0.000000,0.000000,0.000000,5,Saturday,10,130
OTH,1,1996-01-20 11:00:00,0.000000,0.000000,0.000000,5,Saturday,11,131
OTH,1,1996-01-20 12:00:00,0.000000,0.000000,0.000000,5,Saturday,12,132
OTH,1,1996-01-20 13:00:00,0.000000,0.000000,0.000000,5,Saturday,13,133
OTH,1,1996-01-20 14:00:00,0.000000,0.000000,0.000000,5,Saturday,14,134
OTH,1,1996-01-20 15:00:00,0.000000,0.000000,0.000000,5,Saturday,15,135
OTH,1,1996-01-20 16:00:00,0.000000,0.000000,0.000000,5,Saturday,16,136
OTH,1,1996-01-20 17:00:00,0.000000,0.000000,0.000000,5,Saturday,17,137
OTH,1,1996-01-20 18:00:00,0.000000,0.000000,0.000000,5,Saturday,18,138
OTH,1,1996-01-20 19:00:00,0.000000,0.000000,0.000000,5,Saturday,19,139
OTH,1,1996-01-20 20:00:00,0.000000,0.000000,0.000000,5,Saturday,20,140
OTH,1,1996-01-20 21:00:00,0.000000,0.000000,0.000000,5,Saturday,21,141
OTH,1,1996-01-20 22:00:00,0.000000,0.000000,0.000000,5,Saturday,22,142
OTH,1,1996-01-20 23:00:00,0.000000,0.000000,0.000000,5,Saturday,23,143
OTH,1,1996-01-21 00:00:00,0.000000,0.000000,0.000000,6,Sunday,0,144
OTH,1,1996-01-21 01:00:00,0.000000,0.000000,0.000000,6,Sunday,1,145
OTH,1,1996-01-21 02:00:00,0.000000,0.000000,0.000000,6,Sunday,2,146
OTH,1,1996-01-21 03:00:00,0.000000,0.000000,0.000000,6,Sunday,3,147
OTH,1,1996-01-21 04:00:00,0.000000,0.000000,0.000000,6,Sunday,4,148
OTH,1,1996-01-21 05:00:00,0.000000,0.000000,0.000000,6,Sunday,5,149
OTH,1,1996-01-21 06:00:00,0.000000,0.000000,0.000000,6,Sunday,6,150
OTH,1,1996-01-21 07:00:00,0.000000,0.000000,0.000000,6,Sunday,7,151
OTH,1,1996-01-21 08:00:00,0.000000,0.000000,0.000000,6,Sunday,8,152
OTH,1,1996-01-21 09:00:00,0.000000,0.000000,0.000000,6,Sunday,9,153
OTH,1,1996-01-21 10:00:00,0.000000,0.000000,0.000000,6,Sunday,10,154
OTH,1,1996-01-21 11:00:00,0.000000,0.000000,0.000000,6,Sunday,11,155
OTH,1,1996-01-21 12:00:00,0.000000,0.000000,0.000000,6,Sunday,12,156
OTH,1,1996-01-21 13:00:00,0.000000,0.000000,0.000000,6,Sunday,13,157
OTH,1,1996-01-21 14:00:00,0.000000,0.000000,0.000000,6,Sunday,14,158
OTH,1,1996-01-21 15:00:00,0.000000,0.000000,0.000000,6,Sunday,15,159
OTH,1,1996-01-21 16:00:00,0.000000,0.000000,0.000000,6,Sunday,16,160
OTH,1,1996-01-21 17:00:00,0.000000,0.000000,0.000000,6,Sunday,17,161
OTH,1,1996-01-21 18:00:00,0.000000,0.000000,0.000000,6,Sunday,18,162
OTH,1,1996-01-21 19:00:00,0.000000,0.000000,0.000000,6,Sunday,19,163
OTH,1,1996-01-21 20:00:00,0.000000,0.000000,0.000000,6,Sunday,20,164
OTH,1,1996-01-21 21:00:00,0.000000,0.000000,0.000000,6,Sunday,21,165
OTH,1,1996-01-21 22:00:00,0.000000,0.000000,0.000000,6,Sunday,22,166
OTH,1,1996-01-21 23:00:00,0.000000,0.000000,0.000000,6,Sunday,23,167
OTH,1,1996-01-22 00:00:00,0.000000,0.000000,0.000000,0,Monday,0,0
OTH,1,1996-01-22 01:00:00,0.000000,0.000000,0.000000,0,Monday,1,1
OTH,1,1996-01-22 02:00:00,0.000000,0.000000,0.000000,0,Monday,2,2
OTH,1,1996-01-22 03:00:00,0.000000,0.000000,0.000000,0,Monday,3,3
OTH,1,1996-01-22 04:00:00,0.000000,0.000000,0.000000,0,Monday,4,4
OTH,1,1996-01-22 05:00:00,0.000000,0.000000,0.000000,0,Monday,5,5
OTH,1,1996-01-22 06:00:00,1.000000,0.000000,0.083333,0,Monday,6,6
OTH,1,1996-01-22 07:00:00,2.000000,0.000000,2.466667,0,Monday,7,7
OTH,1,1996-01-22 08:00:00,1.000000,2.000000,2.016667,0,Monday,8,8
OTH,1,1996-01-22 09:00:00,0.000000,2.000000,1.416667,0,Monday,9,9
OTH,1,1996-01-22 10:00:00,0.000000,0.000000,0.000000,0,Monday,10,10
OTH,1,1996-01-22 11:00:00,1.000000,0.000000,0.683333,0,Monday,11,11
OTH,1,1996-01-22 12:00:00,2.000000,0.000000,2.016667,0,Monday,12,12
OTH,1,1996-01-22 13:00:00,0.000000,2.000000,1.500000,0,Monday,13,13
OTH,1,1996-01-22 14:00:00,0.000000,1.000000,0.166667,0,Monday,14,14
OTH,1,1996-01-22 15:00:00,0.000000,0.000000,0.000000,0,Monday,15,15
OTH,1,1996-01-22 16:00:00,0.000000,0.000000,0.000000,0,Monday,16,16
OTH,1,1996-01-22 17:00:00,0.000000,0.000000,0.000000,0,Monday,17,17
OTH,1,1996-01-22 18:00:00,0.000000,0.000000,0.000000,0,Monday,18,18
OTH,1,1996-01-22 19:00:00,0.000000,0.000000,0.000000,0,Monday,19,19
OTH,1,1996-01-22 20:00:00,0.000000,0.000000,0.000000,0,Monday,20,20
OTH,1,1996-01-22 21:00:00,0.000000,0.000000,0.000000,0,Monday,21,21
OTH,1,1996-01-22 22:00:00,0.000000,0.000000,0.000000,0,Monday,22,22
OTH,1,1996-01-22 23:00:00,0.000000,0.000000,0.000000,0,Monday,23,23
OTH,1,1996-01-23 00:00:00,0.000000,0.000000,0.000000,1,Tuesday,0,24
OTH,1,1996-01-23 01:00:00,0.000000,0.000000,0.000000,1,Tuesday,1,25
OTH,1,1996-01-23 02:00:00,0.000000,0.000000,0.000000,1,Tuesday,2,26
OTH,1,1996-01-23 03:00:00,0.000000,0.000000,0.000000,1,Tuesday,3,27
OTH,1,1996-01-23 04:00:00,0.000000,0.000000,0.000000,1,Tuesday,4,28
OTH,1,1996-01-23 05:00:00,0.000000,0.000000,0.000000,1,Tuesday,5,29
OTH,1,1996-01-23 06:00:00,0.000000,0.000000,0.000000,1,Tuesday,6,30
OTH,1,1996-01-23 07:00:00,2.000000,0.000000,1.216667,1,Tuesday,7,31
OTH,1,1996-01-23 08:00:00,0.000000,1.000000,1.500000,1,Tuesday,8,32
OTH,1,1996-01-23 09:00:00,0.000000,1.000000,0.000000,1,Tuesday,9,33
OTH,1,1996-01-23 10:00:00,2.000000,0.000000,1.666667,1,Tuesday,10,34
OTH,1,1996-01-23 11:00:00,1.000000,2.000000,0.966667,1,Tuesday,11,35
OTH,1,1996-01-23 12:00:00,0.000000,0.000000,1.000000,1,Tuesday,12,36
OTH,1,1996-01-23 13:00:00,0.000000,1.000000,0.166667,1,Tuesday,13,37
OTH,1,1996-01-23 14:00:00,0.000000,0.000000,0.000000,1,Tuesday,14,38
OTH,1,1996-01-23 15:00:00,0.000000,0.000000,0.000000,1,Tuesday,15,39
OTH,1,1996-01-23 16:00:00,1.000000,0.000000,0.933333,1,Tuesday,16,40
OTH,1,1996-01-23 17:00:00,0.000000,1.000000,0.666667,1,Tuesday,17,41
OTH,1,1996-01-23 18:00:00,0.000000,0.000000,0.000000,1,Tuesday,18,42
OTH,1,1996-01-23 19:00:00,0.000000,0.000000,0.000000,1,Tuesday,19,43
OTH,1,1996-01-23 20:00:00,0.000000,0.000000,0.000000,1,Tuesday,20,44
OTH,1,1996-01-23 21:00:00,0.000000,0.000000,0.000000,1,Tuesday,21,45
OTH,1,1996-01-23 22:00:00,0.000000,0.000000,0.000000,1,Tuesday,22,46
OTH,1,1996-01-23 23:00:00,0.000000,0.000000,0.000000,1,Tuesday,23,47
OTH,1,1996-01-24 00:00:00,0.000000,0.000000,0.000000,2,Wednesday,0,48
OTH,1,1996-01-24 01:00:00,0.000000,0.000000,0.000000,2,Wednesday,1,49
OTH,1,1996-01-24 02:00:00,0.000000,0.000000,0.000000,2,Wednesday,2,50
OTH,1,1996-01-24 03:00:00,0.000000,0.000000,0.000000,2,Wednesday,3,51
OTH,1,1996-01-24 04:00:00,0.000000,0.000000,0.000000,2,Wednesday,4,52
OTH,1,1996-01-24 05:00:00,0.000000,0.000000,0.000000,2,Wednesday,5,53
